Date,Source,Destination,Departure time,Arrival time,Duration,Stops,CAD $,Airports
2022-05-19,YVR,BLR,9:05 a.m.,1:25 a.m.,27h 50m ,2,1293,Air Canada
2022-05-19,YVR,AMD,9:25 a.m.,2:15 a.m.,28h 20m ,2,1395,"Air Canada, Qatar Airways"
2022-05-19,YVR,BLR,9:00 a.m.,1:25 a.m.,27h 55m ,2,1403,Air Canada
2022-05-19,YVR,BLR,9:10 a.m.,11:30 p.m.,25h 50m ,2,1435,Delta
2022-05-19,YVR,BLR,7:00 a.m.,11:30 p.m.,28h 00m ,2,1435,Delta
2022-05-19,YVR,BLR,9:25 a.m.,2:25 a.m.,28h 30m ,2,1436,"Air Canada, Qatar Airways"
2022-05-19,YVR,AMD,4:15 p.m.,7:50 a.m.,27h 05m ,2,1504,"Lufthansa, Vistara"
2022-05-19,YVR,AMD,10:40 a.m.,2:15 a.m.,27h 05m ,2,1517,"Alaska Airlines, Qatar Airways"
2022-05-19,YVR,AMD,6:02 a.m.,2:15 a.m.,31h 43m ,2,1517,"Alaska Airlines, Qatar Airways"
2022-05-19,YVR,AMD,11:30 a.m.,2:15 a.m.,26h 15m ,2,1543,"Air Canada, Qatar Airways"
2022-05-19,YVR,BLR,1:20 p.m.,2:25 a.m.,24h 35m ,2,1562,"Alaska Airlines, Qatar Airways"
2022-05-19,YVR,BLR,1:20 p.m.,3:10 a.m.,25h 20m ,2,1576,Qatar Airways
2022-05-19,YVR,AMD,2:44 p.m.,2:15 a.m.,23h 01m ,2,1577,"Alaska Airlines, Qatar Airways"
2022-05-19,YVR,AMD,1:20 p.m.,2:15 a.m.,24h 25m ,2,1577,"Alaska Airlines, Qatar Airways"
2022-05-19,YVR,BLR,11:30 a.m.,2:25 a.m.,26h 25m ,2,1588,"Air Canada, Qatar Airways"
2022-05-19,YVR,BLR,7:00 a.m.,11:30 p.m.,28h 00m ,2,1594,Air France
2022-05-19,YVR,AMD,8:07 a.m.,2:15 a.m.,29h 38m ,2,1609,"Alaska Airlines, Qatar Airways"
2022-05-19,YVR,BLR,1:20 p.m.,2:25 a.m.,24h 35m ,2,1622,"Alaska Airlines, Qatar Airways"
2022-05-19,YVR,BLR,8:00 a.m.,3:00 a.m.,30h 30m ,2,1854,Emirates
2022-05-19,YVR,AMD,6:00 a.m.,2:15 a.m.,31h 45m ,3,1868,"American Airlines, Qatar Airways"
2022-05-19,YVR,BLR,10:05 p.m.,12:30 p.m.,25h 55m ,2,1934,"Air Canada, Air India"
2022-05-19,YVR,BLR,10:05 p.m.,10:50 a.m.,24h 15m ,2,1936,"Air Canada, Vistara"
2022-05-19,YVR,BLR,10:05 p.m.,11:50 a.m.,25h 15m ,2,1936,"Air Canada, Vistara"
2022-05-19,YVR,AMD,8:00 a.m.,3:05 a.m.,30h 35m ,2,1960,Emirates
2022-05-19,YVR,AMD,8:00 a.m.,7:00 a.m.,34h 30m ,2,1975,Emirates
2022-05-19,YVR,BLR,6:00 a.m.,1:25 a.m.,30h 55m ,2,2009,Lufthansa
2022-05-19,YVR,AMD,5:10 p.m.,7:00 a.m.,25h 20m ,2,2028,Emirates
2022-05-19,YVR,AMD,1:20 p.m.,7:50 a.m.,30h 00m ,2,2054,"Lufthansa, Vistara"
2022-05-19,YVR,BLR,11:05 a.m.,2:25 a.m.,26h 50m ,2,2206,"Air Canada, Qatar Airways"
2022-05-19,YVR,AMD,6:00 a.m.,2:15 a.m.,31h 45m ,2,2863,Qatar Airways
2022-05-19,YVR,BLR,6:00 a.m.,2:25 a.m.,31h 55m ,2,2992,Qatar Airways
2022-05-19,YVR,BLR,2:44 p.m.,4:45 a.m.,25h 31m ,2,3087,British Airways
2022-05-19,YVR,BLR,12:45 p.m.,4:45 a.m.,27h 30m ,2,3087,British Airways
2022-05-19,YVR,BLR,6:00 a.m.,4:45 a.m.,34h 15m ,2,3107,British Airways
2022-05-19,YVR,AMD,8:30 a.m.,2:15 a.m.,29h 15m ,2,3480,"Air Canada, Qatar Airways"
2022-05-19,YVR,IXC,10:05 p.m.,6:30 p.m.,31h 55m ,3,4481,"Air Canada, Vistara"
2022-05-19,YVR,IXC,8:50 p.m.,2:45 p.m.,29h 25m ,2,5804,"British Airways, Vistara"
2022-05-19,YYC,DEL,12:15 p.m.,8:40 p.m.,20h 55m ,1,973,Air Canada
2022-05-19,YYC,DEL,7:55 p.m.,6:15 a.m.,22h 50m ,2,973,Air Canada
2022-05-19,YYC,DEL,9:40 a.m.,8:40 p.m.,23h 30m ,1,973,Air Canada
2022-05-19,YYC,DEL,10:20 a.m.,8:40 p.m.,22h 50m ,2,973,Air Canada
2022-05-19,YYC,DEL,9:45 a.m.,8:40 p.m.,23h 25m ,2,973,Air Canada
2022-05-19,YYC,DEL,6:25 p.m.,6:15 a.m.,24h 20m ,2,973,Air Canada
2022-05-19,YYC,DEL,8:00 a.m.,8:40 p.m.,25h 10m ,2,973,Air Canada
2022-05-19,YYC,DEL,4:55 p.m.,6:15 a.m.,25h 50m ,2,973,Air Canada
2022-05-19,YYC,DEL,7:25 a.m.,8:40 p.m.,25h 45m ,2,973,Air Canada
2022-05-19,YYC,DEL,6:30 a.m.,8:40 p.m.,26h 40m ,2,973,Air Canada
2022-05-19,YYC,DEL,2:45 p.m.,6:15 a.m.,28h 00m ,2,973,Air Canada
2022-05-19,YYC,DEL,12:25 p.m.,6:15 a.m.,30h 20m ,2,973,Air Canada
2022-05-19,YYC,DEL,11:35 a.m.,6:15 a.m.,31h 10m ,2,973,Air Canada
2022-05-19,YYC,DEL,9:45 a.m.,8:40 p.m.,23h 25m ,2,979,Air Canada
2022-05-19,YYC,DEL,8:00 a.m.,8:40 p.m.,25h 10m ,2,979,Air Canada
2022-05-19,YYC,DEL,8:00 a.m.,8:40 p.m.,25h 10m ,2,1007,Air Canada
2022-05-19,YYC,BOM,2:30 p.m.,4:45 a.m.,26h 45m ,2,1056,Turkish Airlines
2022-05-19,YYC,DEL,2:30 p.m.,4:40 a.m.,26h 40m ,2,1113,"Air Canada, Turkish Airlines"
2022-05-19,YYC,DEL,1:00 p.m.,4:40 a.m.,28h 10m ,2,1113,"Air Canada, Turkish Airlines"
2022-05-19,YYC,BOM,3:20 p.m.,12:30 a.m.,21h 40m ,1,1123,Delta
2022-05-19,YYC,DEL,1:00 p.m.,9:05 p.m.,20h 35m ,1,1129,Air Canada
2022-05-19,YYC,DEL,9:45 a.m.,9:05 p.m.,23h 50m ,1,1129,Air Canada
2022-05-19,YYC,DEL,9:30 a.m.,9:05 p.m.,24h 05m ,2,1129,Air Canada
2022-05-19,YYC,DEL,8:00 a.m.,9:05 p.m.,25h 35m ,1,1129,Air Canada
2022-05-19,YYC,DEL,7:25 a.m.,9:05 p.m.,26h 10m ,2,1129,Air Canada
2022-05-19,YYC,DEL,6:30 a.m.,9:05 p.m.,27h 05m ,2,1129,Air Canada
2022-05-19,YYC,BOM,3:20 p.m.,12:30 a.m.,21h 40m ,1,1143,KLM
2022-05-19,YYC,BOM,5:40 p.m.,1:00 a.m.,19h 50m ,1,1147,Air Canada
2022-05-19,YYC,BOM,12:15 p.m.,1:00 a.m.,25h 15m ,2,1147,Air Canada
2022-05-19,YYC,BOM,11:35 a.m.,1:00 a.m.,25h 55m ,2,1147,Air Canada
2022-05-19,YYC,DEL,9:30 a.m.,8:40 p.m.,23h 40m ,2,1162,Air Canada
2022-05-19,YYC,BOM,12:15 p.m.,11:55 p.m.,24h 10m ,2,1165,"Air Canada, Vistara"
2022-05-19,YYC,DEL,10:20 a.m.,9:05 p.m.,23h 15m ,2,1233,Air Canada
2022-05-19,YYC,DEL,9:40 a.m.,9:05 p.m.,23h 55m ,2,1233,Air Canada
2022-05-19,YYC,DEL,9:45 a.m.,11:50 p.m.,26h 35m ,2,1270,Air Canada
2022-05-19,YYC,DEL,3:20 p.m.,2:05 a.m.,23h 15m ,1,1283,KLM
2022-05-19,YYC,BOM,2:45 p.m.,1:00 a.m.,22h 45m ,2,1285,Air Canada
2022-05-19,YYC,DEL,5:40 p.m.,12:55 a.m.,19h 45m ,1,1287,Air Canada
2022-05-19,YYC,DEL,12:15 p.m.,12:55 a.m.,25h 10m ,2,1287,Air Canada
2022-05-19,YYC,DEL,11:35 a.m.,12:55 a.m.,25h 50m ,2,1287,Air Canada
2022-05-19,YYC,DEL,12:15 p.m.,1:55 a.m.,26h 10m ,2,1300,"Air Canada, Qatar Airways"
2022-05-19,YYC,DEL,3:00 p.m.,1:55 a.m.,23h 25m ,2,1470,"Alaska Airlines, Qatar Airways"
2022-05-19,YYZ,DEL,7:00 a.m.,11:50 p.m.,31h 20m ,2,742,Air Canada
2022-05-19,YYZ,BOM,9:40 p.m.,2:35 a.m.,19h 25m ,1,764,Etihad Airways
2022-05-19,YYZ,DEL,6:35 p.m.,11:50 p.m.,19h 45m ,2,769,"Air Canada, SWISS"
2022-05-19,YYZ,DEL,8:15 p.m.,9:05 p.m.,15h 20m ,direct,775,Air Canada
2022-05-19,YYZ,DEL,6:00 p.m.,8:40 p.m.,17h 10m ,1,775,Air Canada
2022-05-19,YYZ,DEL,5:00 p.m.,8:40 p.m.,18h 10m ,1,775,Air Canada
2022-05-19,YYZ,DEL,4:00 p.m.,8:40 p.m.,19h 10m ,1,775,Air Canada
2022-05-19,YYZ,DEL,4:10 p.m.,8:40 p.m.,19h 00m ,2,775,Air Canada
2022-05-19,YYZ,DEL,3:45 p.m.,8:40 p.m.,19h 25m ,2,775,Air Canada
2022-05-19,YYZ,DEL,2:00 p.m.,8:40 p.m.,21h 10m ,1,775,Air Canada
2022-05-19,YYZ,DEL,12:00 p.m.,8:40 p.m.,23h 10m ,1,775,Air Canada
2022-05-19,YYZ,DEL,12:50 p.m.,8:40 p.m.,22h 20m ,2,775,Air Canada
2022-05-19,YYZ,DEL,12:10 p.m.,8:40 p.m.,23h 00m ,2,775,Air Canada
2022-05-19,YYZ,DEL,11:00 a.m.,8:40 p.m.,24h 10m ,1,775,Air Canada
2022-05-19,YYZ,DEL,10:00 a.m.,8:40 p.m.,25h 10m ,1,775,Air Canada
2022-05-19,YYZ,DEL,10:10 a.m.,8:40 p.m.,25h 00m ,2,775,Air Canada
2022-05-19,YYZ,DEL,6:55 p.m.,6:15 a.m.,25h 50m ,2,775,Air Canada
2022-05-19,YYZ,DEL,8:00 a.m.,8:40 p.m.,27h 10m ,1,775,Air Canada
2022-05-19,YYZ,DEL,8:10 a.m.,8:40 p.m.,27h 00m ,2,775,Air Canada
2022-05-19,YYZ,DEL,7:00 a.m.,8:40 p.m.,28h 10m ,1,775,Air Canada
2022-05-19,YYZ,DEL,7:50 a.m.,8:40 p.m.,27h 20m ,2,775,Air Canada
2022-05-19,YYZ,DEL,6:20 a.m.,8:40 p.m.,28h 50m ,1,775,Air Canada
2022-05-19,YYZ,DEL,7:00 a.m.,8:40 p.m.,28h 10m ,2,775,Air Canada
2022-05-19,YYZ,DEL,4:00 p.m.,6:15 a.m.,28h 45m ,2,775,Air Canada
2022-05-19,YYZ,DEL,2:10 p.m.,6:15 a.m.,30h 35m ,2,775,Air Canada
2022-05-19,YYZ,DEL,12:30 p.m.,11:50 p.m.,25h 50m ,2,776,Air Canada
2022-05-19,YYZ,DEL,2:10 p.m.,8:40 p.m.,21h 00m ,2,790,Air Canada
2022-05-19,YYZ,DEL,12:10 p.m.,8:40 p.m.,23h 00m ,2,790,Air Canada
2022-05-19,YYZ,DEL,10:10 a.m.,8:40 p.m.,25h 00m ,2,790,Air Canada
2022-05-19,YYZ,BOM,4:00 p.m.,11:55 p.m.,22h 25m ,2,802,"Air Canada, Vistara"
2022-05-19,YYZ,BOM,2:00 p.m.,11:55 p.m.,24h 25m ,2,802,"Air Canada, Vistara"
2022-05-19,YYZ,BOM,12:00 p.m.,11:55 p.m.,26h 25m ,2,802,"Air Canada, Vistara"
2022-05-19,YYZ,BOM,11:00 a.m.,11:55 p.m.,27h 25m ,2,802,"Air Canada, Vistara"
2022-05-19,YYZ,BOM,10:00 a.m.,11:55 p.m.,28h 25m ,2,802,"Air Canada, Vistara"
2022-05-19,YYZ,DEL,9:40 p.m.,3:15 a.m.,20h 05m ,1,865,Etihad Airways
2022-05-19,YYZ,BOM,8:15 p.m.,9:05 a.m.,27h 20m ,1,879,"Air Canada, Air India"
2022-05-19,YYZ,BOM,8:15 p.m.,8:00 a.m.,26h 15m ,1,881,"Air Canada, Vistara"
2022-05-19,YYZ,BOM,8:15 p.m.,9:45 a.m.,28h 00m ,1,881,"Air Canada, Vistara"
2022-05-19,YYZ,BOM,8:15 p.m.,11:10 a.m.,29h 25m ,1,881,"Air Canada, Vistara"
2022-05-19,YYZ,BOM,8:15 p.m.,11:35 a.m.,29h 50m ,1,881,"Air Canada, Vistara"
2022-05-19,YYZ,BOM,6:00 p.m.,1:40 a.m.,22h 10m ,2,922,"Air Canada, IndiGo"
2022-05-19,YYZ,BOM,8:15 p.m.,1:40 a.m.,19h 55m ,1,923,"Air Canada, IndiGo"
2022-05-19,YYZ,BOM,10:20 p.m.,4:45 a.m.,20h 55m ,1,962,Turkish Airlines
2022-05-19,YYZ,DEL,5:50 p.m.,1:55 a.m.,22h 35m ,2,970,"WestJet, Qatar Airways"
2022-05-19,YYZ,BOM,12:00 p.m.,1:00 a.m.,27h 30m ,2,990,Air Canada
2022-05-19,YYZ,BOM,12:15 p.m.,6:10 p.m.,20h 25m ,2,998,Air India
2022-05-19,YYZ,BOM,12:15 p.m.,9:15 p.m.,23h 30m ,1,998,Air India
2022-05-19,YYZ,BOM,12:15 p.m.,10:10 p.m.,24h 25m ,1,998,Air India
2022-05-19,YYZ,BOM,12:15 p.m.,9:35 p.m.,23h 50m ,2,998,Air India
2022-05-19,YYZ,BOM,12:15 p.m.,11:35 p.m.,25h 50m ,1,998,Air India
2022-05-19,YYZ,DEL,12:15 p.m.,11:45 a.m.,14h 00m ,direct,1003,Air India
2022-05-19,YYZ,BOM,3:45 p.m.,1:00 a.m.,23h 45m ,2,1024,Air Canada
2022-05-19,YYZ,BOM,12:30 p.m.,1:00 a.m.,27h 00m ,2,1024,Air Canada
2022-05-19,YYZ,DEL,10:20 p.m.,4:40 a.m.,20h 50m ,1,1038,Turkish Airlines
2022-05-19,YYZ,DEL,6:20 p.m.,11:50 p.m.,20h 00m ,1,1074,"Austrian Airlines, Air India"
2022-05-19,YYZ,DEL,5:00 p.m.,12:55 a.m.,22h 25m ,2,1093,Lufthansa
2022-05-19,YYZ,DEL,4:45 p.m.,12:55 a.m.,22h 40m ,1,1097,Lufthansa
2022-05-19,YYZ,DEL,4:45 p.m.,11:50 p.m.,21h 35m ,2,1114,"Lufthansa, SWISS"
2022-05-19,YYZ,DEL,6:20 p.m.,11:50 p.m.,20h 00m ,1,1119,SWISS
2022-05-19,YYZ,BOM,5:00 p.m.,12:30 a.m.,22h 00m ,1,1121,Delta
2022-05-19,YYZ,BOM,5:00 p.m.,12:30 a.m.,22h 00m ,1,1141,KLM
2022-05-19,YYZ,BOM,8:00 p.m.,2:45 a.m.,21h 15m ,1,1144,"Air Canada, Qatar Airways"
2022-05-19,YYZ,BOM,4:45 p.m.,1:00 a.m.,22h 45m ,1,1144,Air Canada
2022-05-19,YYZ,BOM,5:00 p.m.,1:00 a.m.,22h 30m ,2,1144,Air Canada
2022-05-19,YYZ,BOM,4:00 p.m.,1:00 a.m.,23h 30m ,2,1144,Air Canada
2022-05-19,YYZ,BOM,2:00 p.m.,1:00 a.m.,25h 30m ,2,1144,Air Canada
2022-05-19,YYZ,BOM,6:20 p.m.,1:00 a.m.,21h 10m ,2,1152,Air Canada
2022-05-19,YYZ,BOM,5:55 p.m.,1:00 a.m.,21h 35m ,2,1153,Air Canada
2022-05-19,YYZ,BOM,6:35 p.m.,1:00 a.m.,20h 55m ,2,1158,"Air Canada, Lufthansa"
2022-05-19,YYZ,BOM,12:15 p.m.,4:30 p.m.,18h 45m ,1,1164,"Air India, Vistara"
2022-05-19,YYZ,BOM,12:15 p.m.,4:20 p.m.,18h 35m ,1,1168,"Air India, IndiGo"
2022-05-19,YYZ,BOM,12:15 p.m.,4:15 p.m.,18h 30m ,1,1171,Air India
2022-05-19,YYZ,BOM,12:15 p.m.,6:00 p.m.,20h 15m ,1,1173,"Air India, GoFirst"
2022-05-19,YYZ,BOM,3:45 p.m.,1:00 a.m.,23h 45m ,2,1178,Air Canada
2022-05-19,YYZ,DEL,10:29 a.m.,9:30 p.m.,25h 31m ,2,1180,American Airlines
2022-05-19,YYZ,DEL,10:15 p.m.,6:00 a.m.,22h 15m ,1,1188,LOT
2022-05-19,YYZ,BOM,12:15 p.m.,4:10 p.m.,18h 25m ,1,1201,"Air India, GoFirst"
2022-05-19,YYZ,DEL,4:45 p.m.,11:50 p.m.,21h 35m ,2,1252,"Lufthansa, SWISS"
2022-05-19,YYZ,DEL,5:00 p.m.,2:05 a.m.,23h 35m ,1,1281,KLM
2022-05-19,YYZ,DEL,4:00 p.m.,12:55 a.m.,23h 25m ,2,1284,Air Canada
2022-05-19,YYZ,BOM,5:50 p.m.,2:45 a.m.,23h 25m ,2,1285,"WestJet, Qatar Airways"
2022-05-19,YYZ,DEL,6:20 p.m.,12:55 a.m.,21h 05m ,2,1292,Air Canada
2022-05-19,YYZ,DEL,4:40 p.m.,12:55 a.m.,22h 45m ,2,1318,Air Canada
2022-05-19,YYZ,DEL,5:50 p.m.,3:15 a.m.,23h 55m ,2,1321,"WestJet, Qatar Airways"
2022-05-19,YYZ,BOM,6:35 p.m.,2:30 a.m.,22h 25m ,2,1370,"Air Canada, Emirates"
2022-05-19,YYZ,DEL,5:55 p.m.,12:55 a.m.,21h 30m ,2,1396,Air Canada
2022-05-19,YYZ,BOM,6:20 p.m.,1:00 a.m.,21h 10m ,1,1419,Air Canada
2022-05-19,YYZ,DEL,8:00 p.m.,1:55 a.m.,20h 25m ,1,1422,"Air Canada, Qatar Airways"
2022-05-19,YYZ,BOM,7:30 p.m.,1:00 a.m.,20h 00m ,2,1424,Lufthansa
2022-05-19,YYZ,BOM,5:55 p.m.,1:00 a.m.,21h 35m ,2,1425,Lufthansa
2022-05-19,YYZ,DEL,6:35 p.m.,11:50 p.m.,19h 45m ,2,1426,Air Canada
2022-05-19,YYZ,DEL,6:20 p.m.,12:55 a.m.,21h 05m ,1,1455,Lufthansa
2022-05-19,YYZ,DEL,6:20 p.m.,11:50 p.m.,20h 00m ,2,1473,"Lufthansa, SWISS"
2022-05-19,YYZ,DEL,2:01 p.m.,8:55 p.m.,21h 24m ,1,1480,United Airlines
2022-05-19,YYZ,BOM,5:00 p.m.,11:10 p.m.,20h 40m ,2,1533,Lufthansa
2022-05-19,YYZ,DEL,5:00 p.m.,11:15 p.m.,20h 45m ,2,1535,Lufthansa
2022-05-19,YYZ,BOM,5:55 p.m.,11:10 p.m.,19h 45m ,1,1673,"Air Canada, Lufthansa"
2022-05-19,YYZ,DEL,6:36 p.m.,9:30 p.m.,17h 24m ,1,1751,United Airlines
2022-05-19,YYZ,DEL,5:38 p.m.,9:30 p.m.,18h 22m ,1,1751,United Airlines
2022-05-19,YHZ,BOM,6:20 p.m.,2:35 a.m.,23h 45m ,2,802,Etihad Airways
2022-05-19,YHZ,DEL,12:10 p.m.,8:40 p.m.,24h 00m ,2,802,Air Canada
2022-05-19,YHZ,DEL,6:20 p.m.,8:40 p.m.,17h 50m ,1,866,Air Canada
2022-05-19,YHZ,BOM,6:20 p.m.,11:10 p.m.,20h 20m ,2,866,"Air Canada, Lufthansa"
2022-05-19,YHZ,DEL,3:00 p.m.,9:05 p.m.,21h 35m ,1,876,Air Canada
2022-05-19,YHZ,BOM,6:20 p.m.,11:10 p.m.,20h 20m ,2,876,Lufthansa
2022-05-19,YHZ,DEL,6:20 p.m.,11:15 p.m.,20h 25m ,2,876,Lufthansa
2022-05-19,YHZ,DEL,2:10 p.m.,9:05 p.m.,22h 25m ,1,876,Air Canada
2022-05-19,YHZ,BOM,7:20 p.m.,2:45 a.m.,22h 55m ,2,1023,"Porter Airlines, Qatar Airways"
2022-05-19,YHZ,DEL,12:10 p.m.,9:05 p.m.,24h 25m ,1,1411,Air Canada
2022-05-19,YHZ,DEL,12:10 p.m.,8:40 p.m.,24h 00m ,2,1561,Air Canada
2022-05-19,YHZ,DEL,6:20 p.m.,3:15 a.m.,24h 25m ,2,1568,Etihad Airways
2022-05-19,YHZ,DEL,5:00 p.m.,8:40 p.m.,19h 10m ,2,1595,Air Canada
2022-05-19,YHZ,DEL,1:20 p.m.,8:40 p.m.,22h 50m ,2,1602,"Porter Airlines, Air Canada"
2022-05-19,YHZ,DEL,2:10 p.m.,8:40 p.m.,22h 00m ,2,1605,Air Canada
2022-05-19,YHZ,DEL,1:20 p.m.,9:05 p.m.,23h 15m ,1,1880,"Porter Airlines, Air Canada"
2022-05-19,YHZ,DEL,11:25 a.m.,8:40 p.m.,24h 45m ,1,2325,Air Canada
2022-05-19,YHZ,DEL,3:00 p.m.,11:50 p.m.,24h 20m ,2,2384,SWISS
2022-05-19,YHZ,DEL,3:00 p.m.,11:50 p.m.,24h 20m ,2,2384,Air Canada
2022-05-19,YHZ,DEL,4:50 p.m.,9:05 p.m.,19h 45m ,1,2394,"Flair Airlines, Air Canada"
2022-05-19,YHZ,DEL,3:00 p.m.,8:40 p.m.,21h 10m ,2,2394,Air Canada
2022-05-19,YHZ,DEL,6:20 p.m.,11:15 p.m.,20h 25m ,2,2430,"Air Canada, Lufthansa"
2022-05-19,YHZ,DEL,6:20 p.m.,11:15 p.m.,20h 25m ,2,2433,Air Canada
2022-05-19,YHZ,DEL,7:20 a.m.,11:45 a.m.,19h 55m ,1,2433,"Air Canada, Air India"
2022-05-19,YHZ,DEL,5:15 a.m.,11:45 a.m.,22h 00m ,1,2489,"Air Canada, Air India"
2022-05-19,YHZ,DEL,12:10 p.m.,8:40 p.m.,24h 00m ,2,2499,Air Canada
2022-05-19,YHZ,BOM,6:20 p.m.,11:10 p.m.,20h 20m ,2,5836,Air Canada
2022-05-19,YHZ,BOM,6:20 p.m.,11:10 p.m.,20h 20m ,2,8059,"Air Canada, Lufthansa"
2022-05-19,YHZ,DEL,7:20 p.m.,1:55 a.m.,22h 05m ,2,8059,"Porter Airlines, Qatar Airways"
2022-05-19,YQB,BOM,6:20 p.m.,11:10 p.m.,19h 20m ,2,802,Lufthansa
2022-05-19,YQB,DEL,3:05 p.m.,11:50 p.m.,23h 15m ,2,802,Air Canada
2022-05-19,YQB,DEL,3:05 p.m.,11:15 p.m.,22h 40m ,2,864,Lufthansa
2022-05-19,YQB,DEL,3:05 p.m.,11:15 p.m.,22h 40m ,2,864,"Air Canada, Lufthansa"
2022-05-19,YQB,DEL,6:20 p.m.,8:40 p.m.,16h 50m ,1,866,Air Canada
2022-05-19,YQB,DEL,2:10 p.m.,9:05 p.m.,21h 25m ,2,866,"PAL Airlines, Air Canada"
2022-05-19,YQB,BOM,5:00 p.m.,12:30 a.m.,22h 00m ,2,873,KLM
2022-05-19,YQB,BOM,5:00 p.m.,12:30 a.m.,22h 00m ,2,873,Air France
2022-05-19,YQB,DEL,5:35 p.m.,1:55 a.m.,22h 50m ,2,873,"Air Transat, Qatar Airways"
2022-05-19,YQB,BOM,6:20 p.m.,11:10 p.m.,19h 20m ,2,876,"Air Canada, Lufthansa"
2022-05-19,YQB,DEL,3:05 p.m.,9:30 p.m.,20h 55m ,2,876,Air Canada
2022-05-19,YQB,BOM,6:45 p.m.,2:45 a.m.,22h 30m ,2,1136,"Air Inuit, Qatar Airways"
2022-05-19,YQB,DEL,5:00 p.m.,2:05 a.m.,23h 35m ,2,1136,Air France
2022-05-19,YQB,DEL,10:15 a.m.,8:40 p.m.,24h 55m ,2,1165,Air Canada
2022-05-19,YQB,DEL,10:15 a.m.,8:40 p.m.,24h 55m ,2,1276,Air Canada
2022-05-19,YQB,DEL,6:25 p.m.,4:40 a.m.,24h 45m ,2,1411,"Air Canada, Turkish Airlines"
2022-05-19,YQB,DEL,5:00 p.m.,2:05 a.m.,23h 35m ,2,1414,Air France
2022-05-19,YQB,DEL,10:15 a.m.,8:40 p.m.,24h 55m ,2,1424,Air Canada
2022-05-19,YQB,DEL,10:15 a.m.,9:05 p.m.,25h 20m ,1,1424,Air Canada
2022-05-19,YQB,BOM,3:05 p.m.,11:10 p.m.,22h 35m ,2,1453,Lufthansa
2022-05-19,YQB,DEL,10:15 a.m.,8:40 p.m.,24h 55m ,2,1453,Air Canada
2022-05-19,YQB,BOM,6:15 p.m.,2:45 a.m.,23h 00m ,2,1551,"Pascan, Qatar Airways"
2022-05-19,YQB,BOM,6:20 p.m.,11:10 p.m.,19h 20m ,2,1561,"Air Canada, Lufthansa"
2022-05-19,YQB,DEL,6:20 p.m.,11:15 p.m.,19h 25m ,2,1561,Lufthansa
2022-05-19,YQB,DEL,3:05 p.m.,8:40 p.m.,20h 05m ,1,1595,Air Canada
2022-05-19,YQB,DEL,6:15 p.m.,8:40 p.m.,16h 55m ,1,1595,"Pascan, Air Canada"
2022-05-19,YQB,BOM,5:00 p.m.,12:30 a.m.,22h 00m ,2,1602,Air France
2022-05-19,YQB,DEL,3:05 p.m.,11:50 p.m.,23h 15m ,2,1602,SWISS
2022-05-19,YQB,DEL,11:00 a.m.,9:05 p.m.,24h 35m ,2,1956,Air Canada
2022-05-19,YQB,DEL,3:05 p.m.,8:40 p.m.,20h 05m ,2,2318,Air Canada
2022-05-19,YQB,DEL,3:05 p.m.,9:05 p.m.,20h 30m ,1,2318,Air Canada
2022-05-19,YQB,DEL,6:45 p.m.,1:55 a.m.,21h 40m ,2,2325,"Air Inuit, Qatar Airways"
2022-05-19,YQB,DEL,11:00 a.m.,8:40 p.m.,24h 10m ,1,2325,Air Canada
2022-05-19,YQB,DEL,5:05 a.m.,11:45 a.m.,21h 10m ,1,2328,"Air Canada, Air India"
2022-05-19,YQB,BOM,3:05 p.m.,11:10 p.m.,22h 35m ,2,2394,"Air Canada, Lufthansa"
2022-05-19,YQB,DEL,11:00 a.m.,9:05 p.m.,24h 35m ,2,2401,Air Canada
2022-05-19,YQB,DEL,3:05 p.m.,9:05 p.m.,20h 30m ,2,2423,Air Canada
2022-05-19,YQB,DEL,1:55 p.m.,8:40 p.m.,21h 15m ,2,2423,"Porter Airlines, Air Canada"
2022-05-19,YQB,DEL,6:20 p.m.,1:55 a.m.,22h 05m ,2,2430,"Air Canada, Qatar Airways"
2022-05-19,YQB,BOM,5:00 p.m.,12:30 a.m.,22h 00m ,2,2430,KLM
2022-05-19,YQB,BOM,3:05 p.m.,11:10 p.m.,22h 35m ,2,2489,"Air Canada, Lufthansa"
2022-05-19,YQB,DEL,6:20 p.m.,11:15 p.m.,19h 25m ,2,2499,Air Canada
2022-05-19,YQB,DEL,6:20 p.m.,11:15 p.m.,19h 25m ,2,2499,"Air Canada, Lufthansa"
2022-05-19,YQB,DEL,3:05 p.m.,11:15 p.m.,22h 40m ,2,2499,Lufthansa
2022-05-19,YQB,BOM,3:05 p.m.,11:10 p.m.,22h 35m ,2,2506,Air Canada
2022-05-19,YQB,BOM,5:00 p.m.,12:30 a.m.,22h 00m ,2,5782,Air France
2022-05-19,YQB,BOM,3:05 p.m.,11:10 p.m.,22h 35m ,2,5782,Lufthansa
2022-05-19,YQB,DEL,3:05 p.m.,11:15 p.m.,22h 40m ,2,5782,Air Canada
2022-05-19,YQB,BOM,6:20 p.m.,11:10 p.m.,19h 20m ,2,8049,Lufthansa
2022-05-19,YQB,BOM,5:00 p.m.,12:30 a.m.,22h 00m ,2,8049,KLM
2022-05-19,YQB,DEL,3:05 p.m.,11:15 p.m.,22h 40m ,2,8055,Air Canada
2022-05-19,YQB,DEL,5:00 p.m.,2:05 a.m.,23h 35m ,2,8502,KLM
